Selected,Cluster,Silhouette,Silhouette (Cluster),Selected (1),Selected (2),CustomerID,TotalSales,OrderCount,AvgOrderValue
No,C4,0.694404,0.700018,No,No,14387,0.952154,0.294551,1.2729
No,C4,0.694491,0.700427,No,No,14388,1.33979,1.33737,0.7257
No,C4,0.69458,0.700844,No,No,14389,0.467817,-0.260704,1.1504
No,C4,0.694665,0.701243,No,No,14390,1.50177,1.40506,1.13428
No,C4,0.694924,0.702455,No,No,14393,-1.67665,-1.30674,-1.6436
No,C4,0.695098,0.703272,No,No,14395,1.29224,1.33817,0.548406
No,C4,0.695185,0.703681,No,No,14396,-0.323563,-0.259898,-0.304222
No,C4,0.695267,0.704067,No,No,14397,1.1093,1.62507,-1.30916
No,C4,0.695521,0.705259,No,No,14400,-0.160774,-1.30594,1.24872
No,C4,0.695605,0.705653,No,No,14401,1.4099,1.53078,0.118868
No,C4,0.695773,0.706444,No,No,14403,0.790977,0.679765,0.550017
No,C4,0.695855,0.706831,No,No,14404,0.78856,1.11333,-0.293746
No,C4,0.696016,0.707591,No,No,14406,-1.37444,-1.30513,-1.07707
No,C4,0.6961,0.707987,No,No,14407,1.10286,1.11414,0.499246
No,C4,0.696181,0.708368,No,No,14408,1.21246,1.2326,0.571776
No,C4,0.696262,0.70875,No,No,14409,1.06659,1.11494,0.39287
No,C4,0.696341,0.709123,No,No,14410,0.530676,1.40587,-1.35026
No,C4,0.69642,0.709497,No,No,14411,0.489576,-1.30433,1.60492
No,C4,0.696502,0.709885,No,No,14412,0.174474,-0.259092,0.64753
No,C4,0.696577,0.710239,No,No,14413,-1.50257,-1.30352,-1.35187
No,C4,0.696658,0.710624,No,No,14414,0.803066,1.23341,-0.556464
No,C4,0.696735,0.710985,No,No,14415,1.51225,1.53159,0.720059
No,C4,0.696815,0.711366,No,No,14416,-0.319534,-0.258287,-0.296969
No,C4,0.696969,0.712093,No,No,14418,0.46137,-0.257481,1.14396
No,C4,0.697045,0.712453,No,No,14419,0.482323,1.11575,-0.895742
No,C4,0.697121,0.712813,No,No,14420,-0.564523,-1.30271,0.6572
No,C4,0.697198,0.713178,No,No,14421,0.230886,-0.256675,0.748265
No,C4,0.697271,0.713522,No,No,14422,1.4373,0.946513,1.4784
No,C4,0.697347,0.713884,No,No,14423,-0.98439,-1.30191,-0.173668
No,C4,0.697422,0.714239,No,No,14424,-0.780501,-1.3011,0.236528
No,C4,0.697568,0.714934,No,No,14426,1.49049,1.44939,0.92556
No,C4,0.697644,0.715294,No,No,14427,-0.642694,-0.255869,-0.840942
No,C4,0.697718,0.715643,No,No,14428,0.465399,0.680571,-0.200263
No,C4,0.697934,0.716671,No,No,14431,-0.363052,-1.3003,1.00857
No,C4,0.698006,0.717014,No,No,14432,1.13267,1.11656,0.59837
No,C4,0.698149,0.717697,No,No,14434,0.7257,1.11736,-0.433164
No,C4,0.698289,0.718359,No,No,14436,-1.63555,-1.29949,-1.56866
No,C4,0.698359,0.718694,No,No,14437,-1.68148,-1.29869,-1.65247
No,C4,0.69843,0.719032,No,No,14438,-1.47759,-1.29788,-1.2874
No,C4,0.698499,0.719362,No,No,14439,1.2326,-1.29707,1.71211
No,C4,0.698571,0.719705,No,No,14440,0.936843,0.681377,0.877207
No,C4,0.69864,0.720036,No,No,14441,0.749877,0.295357,1.00615
No,C4,0.698708,0.720359,No,No,14442,0.856254,-0.255063,1.49532
No,C4,0.698777,0.720689,No,No,14443,0.759548,0.682183,0.475876
No,C4,0.698981,0.721661,No,No,14446,0.262316,0.296163,-0.0858269
No,C4,0.699047,0.721978,No,No,14447,0.58467,0.947319,-0.397705
No,C4,0.699114,0.722297,No,No,14448,-0.603206,-0.254257,-0.795813
No,C4,0.69918,0.722615,No,No,14449,0.336457,0.682989,-0.448476
No,C4,0.699246,0.722929,No,No,14450,-0.338875,0.296969,-1.03677
No,C4,0.699312,0.723244,No,No,14451,0.0165207,-0.253451,0.313087
No,C4,0.699376,0.72355,No,No,14452,-0.987613,-0.252645,-1.28499
No,C4,0.699438,0.72385,No,No,14453,-1.51627,-1.29627,-1.37363
No,C4,0.699632,0.724778,No,No,14456,1.23744,1.33898,0.334846
No,C4,0.699694,0.725076,No,No,14457,-1.54206,-1.29546,-1.41876
No,C4,0.699821,0.725682,No,No,14459,0.986808,-1.29466,1.69115
No,C4,0.699886,0.725996,No,No,14460,-0.434776,0.297775,-1.18506
No,C4,0.699947,0.72629,No,No,14461,1.08432,0.298581,1.41232
No,C4,0.700009,0.726588,No,No,14462,1.04403,1.48404,-0.836913
No,C4,0.700073,0.726893,No,No,14463,-0.245392,0.299387,-0.893325
No,C4,0.700196,0.727482,No,No,14465,0.483935,0.300193,0.458146
No,C4,0.700255,0.727768,No,No,14466,1.1367,1.23421,0.254257
No,C4,0.700316,0.728062,No,No,14467,-0.118062,0.683794,-1.14234
No,C4,0.700497,0.72893,No,No,14470,-0.381587,-0.251839,-0.410599
No,C4,0.700614,0.729494,No,No,14472,1.02146,1.33979,-0.327593
No,C4,0.700673,0.729777,No,No,14473,-1.07384,-0.251034,-1.39217
No,C4,0.700731,0.730058,No,No,14474,-0.205904,-1.29385,1.20843
No,C4,0.700791,0.730348,No,No,14475,0.364663,0.300998,0.124509
No,C4,0.700848,0.730619,No,No,14476,-1.14557,-1.29304,-0.537929
No,C4,0.700906,0.730901,No,No,14477,0.678959,0.6846,0.281657
No,C4,0.70102,0.731451,No,No,14479,-0.803066,-0.250228,-1.06337
No,C4,0.701076,0.731722,No,No,14480,-0.951349,-1.29224,-0.0946916
No,C4,0.701134,0.731999,No,No,14481,-0.0390855,-0.249422,0.212351
No,C4,0.701188,0.73226,No,No,14482,1.06981,1.11817,0.40254
No,C4,0.701243,0.732524,No,No,14483,-1.45342,-1.29143,-1.24308
No,C4,0.701299,0.732798,No,No,14484,-0.781307,-1.29063,0.235722
No,C4,0.701353,0.733058,No,No,14485,-1.33334,-1.28982,-0.986808
No,C4,0.701463,0.733588,No,No,14487,0.599982,1.11897,-0.689436
No,C4,0.701516,0.733843,No,No,14488,0.493605,-1.28901,1.60573
No,C4,0.701571,0.734108,No,No,14489,-0.378364,-1.28821,0.988419
No,C4,0.701678,0.734628,No,No,14491,-0.711195,-0.248616,-0.944096
No,C4,0.701783,0.735134,No,No,14493,0.996478,0.685406,0.999702
No,C4,0.701834,0.735382,No,No,14494,-1.43972,-1.2874,-1.22132
No,C4,0.701886,0.735635,No,No,14495,-1.49774,-0.24781,-1.65811
No,C4,0.701941,0.735899,No,No,14496,-0.222828,-0.247004,-0.150298
No,C4,0.70199,0.736138,No,No,14497,-0.354993,-1.2866,1.02307
No,C4,0.702041,0.736387,No,No,14498,1.02791,0.948125,0.677347
No,C4,0.702094,0.736641,No,No,14499,0.235722,0.301804,-0.134986
No,C4,0.702143,0.736878,No,No,14500,-0.658006,0.30261,-1.38089
No,C4,0.702192,0.737119,No,No,14501,-1.02468,-0.246198,-1.33173
No,C4,0.702242,0.737358,No,No,14502,1.18344,1.48485,-0.466205
No,C4,0.70229,0.737595,No,No,14503,1.25759,0.686212,1.40909
No,C4,0.702341,0.737841,No,No,14504,0.0342502,0.687018,-0.958602
No,C4,0.702387,0.738063,No,No,14505,1.56705,1.34059,1.44213
No,C4,0.702438,0.738308,No,No,14506,1.04886,0.948931,0.728924
No,C4,0.702486,0.738544,No,No,14507,0.732148,1.11978,-0.412211
No,C4,0.702533,0.738772,No,No,14508,-0.958602,-0.245392,-1.23583
No,C4,0.702675,0.739464,No,No,14511,0.6846,0.949737,-0.185757
No,C4,0.702721,0.739687,No,No,14512,-0.960213,-0.244586,-1.23986
No,C4,0.702769,0.739916,No,No,14513,-0.396093,0.303416,-1.123
No,C4,0.702815,0.740142,No,No,14514,0.480711,0.304222,0.453311
No,C4,0.70286,0.740359,No,No,14515,1.08351,1.12058,0.442029
No,C4,0.702951,0.740804,No,No,14517,-0.746654,-0.243781,-0.993255
No,C4,0.702994,0.741015,No,No,14518,-1.29546,-1.28579,-0.910248
No,C4,0.703084,0.741449,No,No,14520,-1.33656,-1.28499,-0.997284
No,C4,0.703174,0.74189,No,No,14522,0.401734,0.687824,-0.309057
No,C4,0.703216,0.742095,No,No,14523,-1.0545,-1.28418,-0.333234
No,C4,0.70326,0.742309,No,No,14524,0.997284,1.40667,-0.614488
No,C4,0.703302,0.742514,No,No,14525,1.47759,1.40748,1.03758
No,C4,0.703387,0.742928,No,No,14527,1.6291,1.72097,-1.1496
No,C4,0.703431,0.743143,No,No,14528,-0.634635,-1.28337,0.527452
No,C4,0.703475,0.743357,No,No,14529,-0.0713209,0.305028,-0.625771
No,C4,0.703515,0.743552,No,No,14530,1.28982,1.12139,1.0545
No,C4,0.7036,0.743966,No,No,14532,0.367887,0.68863,-0.395287
No,C4,0.70364,0.744162,No,No,14533,1.0263,1.23502,-0.0979152
No,C4,0.70368,0.744354,No,No,14534,1.47679,1.62588,-0.238139
No,C4,0.70372,0.744551,No,No,14535,1.27854,0.305834,1.56785
No,C4,0.70376,0.744746,No,No,14536,-1.30594,-1.28257,-0.932007
No,C4,0.703801,0.744946,No,No,14537,-0.66123,-1.28176,0.477488
No,C4,0.703841,0.745145,No,No,14538,-0.562911,-0.242975,-0.732953
No,C4,0.703881,0.745339,No,No,14539,-0.226857,-0.242169,-0.154327
No,C4,0.70392,0.745529,No,No,14540,0.42027,0.30664,0.317116
No,C4,0.703957,0.74571,No,No,14541,0.782918,1.3414,-0.834495
No,C4,0.703993,0.745884,No,No,14542,-1.58961,-1.28096,-1.49774
No,C4,0.704032,0.746078,No,No,14543,1.40023,1.61379,-0.446864
No,C4,0.70407,0.746264,No,No,14544,1.05128,-0.241363,1.58478
No,C4,0.704146,0.746632,No,No,14546,1.07384,0.689436,1.14073
No,C4,0.704181,0.746808,No,No,14547,1.38653,1.1222,1.26967
No,C4,0.704221,0.746999,No,No,14548,-0.0108795,-0.240557,0.269569
No,C4,0.704255,0.747169,No,No,14549,-0.922337,-1.28015,-0.0334443
No,C4,0.704293,0.747352,No,No,14550,0.171251,-0.239751,0.637859
No,C4,0.704326,0.747517,No,No,14551,-1.25356,-0.238945,-1.54851
No,C4,0.704361,0.747689,No,No,14552,-1.33414,-1.27934,-0.994061
No,C4,0.704398,0.747869,No,No,14553,0.281657,0.950543,-0.931201
No,C4,0.704432,0.748034,No,No,14554,1.16652,0.690241,1.28257
No,C4,0.704468,0.748209,No,No,14555,-0.773248,-0.238139,-1.02549
No,C4,0.704501,0.748373,No,No,14557,0.205098,-1.27854,1.49049
No,C4,0.704395,0.747855,No,No,14560,1.11172,1.66456,-1.49049
No,C4,0.704363,0.747695,No,No,14561,0.511335,0.307446,0.504888
No,C4,0.704325,0.747511,No,No,14562,1.50822,1.61459,0.0108795
No,C4,0.704217,0.746983,No,No,14565,1.31883,0.691047,1.47598
No,C4,0.70418,0.746802,No,No,14566,0.768412,-1.27773,1.65892
No,C4,0.704145,0.746629,No,No,14567,0.821601,-0.237333,1.4655
No,C4,0.704033,0.746083,No,No,14570,-1.13267,-0.236528,-1.46309
No,C4,0.703958,0.745716,No,No,14572,1.23905,1.123,0.933619
No,C4,0.703921,0.745533,No,No,14573,0.891713,1.40829,-0.824824
No,C4,0.703804,0.744964,No,No,14576,-1.71452,-1.27693,-1.70646
No,C4,0.703769,0.744791,No,No,14577,0.283269,0.691853,-0.545988
No,C4,0.703611,0.744021,No,No,14581,-1.44616,-1.27612,-1.23099
No,C4,0.703571,0.743827,No,No,14582,-1.54045,-1.27531,-1.41473
No,C4,0.703534,0.743643,No,No,14583,0.203486,0.692659,-0.710389
No,C4,0.703494,0.743448,No,No,14584,0.464593,0.693465,-0.201069
No,C4,0.703452,0.743243,No,No,14585,-1.37202,-1.27451,-1.07384
No,C4,0.703412,0.743049,No,No,14586,-1.06659,-1.2737,-0.359022
No,C4,0.70337,0.742846,No,No,14587,0.866731,1.40909,-0.876401
No,C4,0.703286,0.742436,No,No,14589,-1.70566,-1.2729,-1.6976
No,C4,0.703205,0.742042,No,No,14591,0.775665,0.694271,0.513752
No,C4,0.703164,0.741841,No,No,14592,-0.172863,0.308251,-0.77486
No,C4,0.703122,0.741635,No,No,14593,-0.0769621,0.309057,-0.6298
No,C4,0.703078,0.74142,No,No,14594,-1.01018,-1.27209,-0.232498
No,C4,0.703035,0.741211,No,No,14595,0.938454,1.12381,-0.0253854
No,C4,0.702949,0.740792,No,No,14597,0.310669,-0.235722,0.905413
No,C4,0.702904,0.740575,No,No,14598,-1.11897,-1.27129,-0.485546
No,C4,0.702816,0.740147,No,No,14600,-0.545988,-1.27048,0.687018
No,C4,0.702771,0.739929,No,No,14601,-1.15363,-1.26967,-0.555659
No,C4,0.702681,0.739491,No,No,14603,0.0108795,-1.26887,1.37847
No,C4,0.702543,0.73882,No,No,14606,1.671,1.72822,-1.30271
No,C4,0.702497,0.738596,No,No,14607,1.68954,1.57994,1.63071
No,C4,0.702454,0.738389,No,No,14608,0.660424,0.309863,0.840136
No,C4,0.702408,0.738163,No,No,14609,-0.110809,0.695077,-1.13751
No,C4,0.702079,0.736569,No,No,14616,-0.515364,0.310669,-1.26
No,C4,0.701984,0.73611,No,No,14618,-0.195427,0.311475,-0.819989
No,C4,0.701935,0.735872,No,No,14619,-0.541153,-1.26806,0.695883
No,C4,0.701888,0.735643,No,No,14620,-0.495217,-0.234916,-0.627382
No,C4,0.701838,0.735404,No,No,14621,0.795007,0.695883,0.563717
No,C4,0.701789,0.735165,No,No,14622,-0.785336,-1.26726,0.226857
No,C4,0.70174,0.734927,No,No,14623,0.31631,0.951349,-0.878013
No,C4,0.701689,0.734682,No,No,14624,-1.10447,-0.23411,-1.42682
No,C4,0.70164,0.734446,No,No,14625,0.330816,-0.233304,0.935231
No,C4,0.701588,0.734194,No,No,14626,1.26161,0.696689,1.4107
No,C4,0.701489,0.733714,No,No,14628,0.0326384,-0.232498,0.341293
No,C4,0.701436,0.733459,No,No,14629,-0.101139,-1.26645,1.29788
No,C4,0.701334,0.732967,No,No,14631,0.430746,0.312281,0.339681
No,C4,0.701279,0.732702,No,No,14632,-1.53562,-1.26564,-1.4099
No,C4,0.701229,0.732459,No,No,14633,-0.700718,-1.26484,0.404958
No,C4,0.701072,0.7317,No,No,14636,-0.092274,-0.231692,0.0834092
No,C4,0.700964,0.731178,No,No,14638,-0.417852,-1.26403,0.91186
No,C4,0.700909,0.730913,No,No,14639,1.29869,1.12461,1.08432
No,C4,0.700855,0.730656,No,No,14640,1.09238,1.12542,0.47104
No,C4,0.700799,0.730386,No,No,14641,-1.56543,-1.26323,-1.451
No,C4,0.700744,0.730121,No,No,14642,-1.61379,-1.26242,-1.53481
No,C4,0.700693,0.729872,No,No,14643,0.0689033,-0.230886,0.418658
No,C4,0.700637,0.729604,No,No,14644,0.250228,-0.23008,0.792589
No,C4,0.700581,0.729337,No,No,14645,-0.123704,-0.229275,0.0229678
No,C4,0.700519,0.729039,No,No,14646,1.73145,1.72581,1.71936
No,C4,0.700467,0.728786,No,No,14647,-1.05128,-1.26161,-0.317116
No,C4,0.700354,0.728245,No,No,14649,0.333234,0.313087,0.0447267
No,C4,0.700239,0.727692,No,No,14651,-0.00604415,-0.228469,0.280045
No,C4,0.700178,0.727397,No,No,14652,-1.53884,-1.26081,-1.41312
No,C4,0.700122,0.727128,No,No,14653,0.832883,1.12623,-0.218798
No,C4,0.700004,0.726562,No,No,14655,0.846583,0.313893,1.15524
No,C4,0.699945,0.726279,No,No,14656,-0.91186,-0.227663,-1.17538
No,C4,0.699886,0.725997,No,No,14657,0.271181,0.697494,-0.569359
No,C4,0.699824,0.725696,No,No,14658,-1.49935,-1.26,-1.34382
No,C4,0.699764,0.725412,No,No,14659,1.16491,1.3422,0.014103
No,C4,0.699705,0.725126,No,No,14660,-0.932813,-0.226857,-1.19956
No,C4,0.699641,0.724822,No,No,14661,-1.57833,-1.2592,-1.47115
No,C4,0.699583,0.724542,No,No,14662,0.176086,0.6983,-0.749071
No,C4,0.699459,0.723951,No,No,14664,-0.0374737,-0.226051,0.215575
No,C4,0.699396,0.723647,No,No,14665,0.982778,0.952154,0.541153
No,C4,0.699332,0.723342,No,No,14666,-1.22132,-1.25839,-0.722477
No,C4,0.699268,0.723035,No,No,14667,1.64602,1.68471,0.554853
No,C4,0.699144,0.72244,No,No,14669,0.656394,0.314699,0.832883
No,C4,0.69908,0.722135,No,No,14670,-0.500052,-0.225245,-0.633024
No,C4,0.698951,0.721521,No,No,14672,0.170445,-0.224439,0.636247
No,C4,0.698886,0.721209,No,No,14673,0.724089,0.699106,0.387228
No,C4,0.698754,0.720577,No,No,14675,-0.101945,-1.25759,1.29707
No,C4,0.698688,0.720265,No,No,14676,1.19956,1.12703,0.837719
No,C4,0.69842,0.718984,No,No,14680,1.70808,1.6154,1.68793
No,C4,0.698357,0.718684,No,No,14681,-0.30261,0.315504,-0.979555
No,C4,0.698287,0.71835,No,No,14682,-1.69599,-0.223633,-1.71613
No,C4,0.698154,0.717717,No,No,14684,0.628994,0.95296,-0.282463
No,C4,0.697946,0.716732,No,No,14687,-0.0511738,-1.25678,1.33656
No,C4,0.697877,0.716401,No,No,14688,1.52353,1.64522,-0.192204
No,C4,0.697807,0.716068,No,No,14689,-1.5477,-1.25597,-1.42763
No,C4,0.69774,0.715751,No,No,14690,-0.616906,-0.222828,-0.809513
No,C4,0.697669,0.715411,No,No,14691,1.08835,0.953766,0.82966
No,C4,0.697599,0.715081,No,No,14692,-0.132568,0.699912,-1.15604
No,C4,0.697526,0.714736,No,No,14693,-1.30271,-1.25517,-0.92556
No,C4,0.697313,0.713724,No,No,14696,0.95699,1.12784,0.00443237
No,C4,0.69724,0.713377,No,No,14697,-1.24711,-0.222022,-1.54206
No,C4,0.697169,0.713042,No,No,14698,0.5202,0.700718,-0.126121
No,C4,0.697093,0.712679,No,No,14699,-1.57349,-1.25436,-1.46147
No,C4,0.697021,0.712339,No,No,14700,1.12542,0.31631,1.451
No,C4,0.696948,0.711992,No,No,14701,1.20037,1.4099,-0.0697092
No,C4,0.696873,0.711638,No,No,14702,1.29466,1.59686,-0.706359
No,C4,0.696799,0.711288,No,No,14703,-0.791783,-1.25356,0.211545
No,C4,0.696724,0.710933,No,No,14704,0.834495,1.4107,-0.930396
No,C4,0.696647,0.710572,No,No,14705,-1.27934,-1.25275,-0.861089
No,C4,0.696422,0.709506,No,No,14708,0.0793798,-0.221216,0.44364
No,C4,0.696342,0.709131,No,No,14709,1.5195,1.56463,0.615294
No,C4,0.696267,0.708777,No,No,14710,-0.0954975,0.701524,-1.12703
No,C4,0.696189,0.708406,No,No,14711,1.28015,1.48565,-0.199457
No,C4,0.696113,0.708048,No,No,14712,0.348546,0.317116,0.0914681
No,C4,0.696033,0.707669,No,No,14713,1.23502,1.48646,-0.324369
No,C4,0.695953,0.707292,No,No,14714,-1.36074,-1.25194,-1.04725
No,C4,0.695876,0.706932,No,No,14715,0.29294,0.70233,-0.526647
No,C4,0.695796,0.706554,No,No,14716,-0.749877,-0.22041,-0.998896
No,C4,0.695556,0.705423,No,No,14719,0.59837,0.703136,0.0261913
No,C4,0.695475,0.705043,No,No,14720,-0.525841,-0.219604,-0.673318
No,C4,0.69531,0.704268,No,No,14722,-1.24953,-1.25114,-0.793395
No,C4,0.695229,0.703888,No,No,14723,0.579029,1.12864,-0.746654
No,C4,0.695063,0.703107,No,No,14725,0.109198,-1.25033,1.42682
No,C4,0.694898,0.702331,No,No,14727,-0.974719,-1.24953,-0.155939
No,C4,0.69473,0.701546,No,No,14729,-0.812736,-1.24872,0.173668
No,C4,0.694646,0.701153,No,No,14730,0.945707,1.23583,-0.251839
No,C4,0.694561,0.700755,No,No,14731,-0.591923,0.317922,-1.32206
No,C4,0.694476,0.700357,No,No,14732,1.12703,1.23663,0.222828
No,C4,0.694388,0.699944,No,No,14733,1.64763,1.53239,1.49774
No,C4,0.694217,0.699142,No,No,14735,1.55173,1.70405,-0.880431
No,C4,0.694045,0.69834,No,No,14737,0.512947,-0.218798,1.1915
No,C4,0.693958,0.697931,No,No,14738,0.682183,1.23744,-0.795007
No,C4,0.693869,0.697516,No,No,14739,1.36396,1.12945,1.2318
No,C4,0.693782,0.697111,No,No,14740,0.777277,0.318728,1.04
No,C4,0.693693,0.696697,No,No,14741,0.746654,1.13026,-0.39287
No,C4,0.693425,0.695444,No,No,14744,0.528258,1.23824,-1.07223
No,C4,0.693335,0.695028,No,No,14745,0.617712,0.954572,-0.30261
No,C4,0.693153,0.694179,No,No,14747,-0.75713,-1.24791,0.287298
No,C4,0.693063,0.693759,No,No,14748,0.755518,0.955378,-0.070515
No,C4,0.692695,0.692046,No,No,14752,-0.553241,-1.24711,0.668483
No,C4,0.692601,0.691613,No,No,14753,-0.17931,-1.2463,1.23502
No,C4,0.69251,0.691188,No,No,14754,-0.0366678,-0.217992,0.217186
No,C4,0.692412,0.690736,No,No,14755,1.52514,1.48726,0.95699
No,C4,0.69232,0.690306,No,No,14756,0.130957,-1.2455,1.44375
No,C4,0.692226,0.689871,No,No,14757,-0.467817,-1.24469,0.815154
No,C4,0.692131,0.689431,No,No,14758,0.794201,0.703942,0.5613
No,C4,0.692036,0.68899,No,No,14759,0.299387,-0.217186,0.878819
No,C4,0.691936,0.688529,No,No,14760,-1.63393,-1.24389,-1.56705
No,C4,0.691842,0.688093,No,No,14761,-1.00695,-0.21638,-1.31077
No,C4,0.691745,0.687645,No,No,14762,-0.886072,-1.24308,0.0390855
No,C4,0.69155,0.686741,No,No,14764,-0.95296,-1.24227,-0.0995269
No,C4,0.691451,0.686282,No,No,14765,-1.0126,0.319534,-1.58478
No,C4,0.691352,0.685826,No,No,14766,1.06256,0.956184,0.765189
No,C4,0.691153,0.684907,No,No,14768,-1.2326,-0.215575,-1.534
No,C4,0.69105,0.684433,No,No,14769,1.65489,1.23905,1.66295
No,C4,0.690954,0.683988,No,No,14770,0.305028,-0.214769,0.888489
No,C4,0.690749,0.683046,No,No,14772,-1.44213,-1.24147,-1.22616
No,C4,0.690446,0.681649,No,No,14775,0.436387,0.32034,0.352575
No,C4,0.690341,0.681166,No,No,14776,1.19714,1.48807,-0.408181
No,C4,0.690136,0.680225,No,No,14778,0.12048,-0.213963,0.536317
No,C4,0.690032,0.679745,No,No,14779,-0.567747,0.321146,-1.30836
No,C4,0.689928,0.679269,No,No,14780,-0.410599,-0.213157,-0.47507
No,C4,0.689716,0.678297,No,No,14782,-1.20359,-1.24066,-0.679765
No,C4,0.689505,0.677329,No,No,14784,-0.917501,-0.212351,-1.18183
No,C4,0.689397,0.676833,No,No,14785,-1.65328,-0.211545,-1.70002
No,C4,0.689076,0.675364,No,No,14788,-0.624965,-1.23986,0.5476
No,C4,0.688968,0.674869,No,No,14789,-1.21165,-1.23905,-0.704747
No,C4,0.68886,0.674375,No,No,14790,0.142239,0.704747,-0.805483
No,C4,0.688638,0.673363,No,No,14792,-1.72903,-1.23824,-1.72822
No,C4,0.68853,0.672871,No,No,14793,-1.09238,-1.23744,-0.426717
No,C4,0.68842,0.672366,No,No,14794,0.538735,1.13106,-0.810319
No,C4,0.688308,0.671855,No,No,14795,-1.48001,-1.23663,-1.29224
No,C4,0.688194,0.671335,No,No,14796,1.61943,1.6162,1.02146
No,C4,0.687972,0.670325,No,No,14798,-1.29869,0.321952,-1.66698
No,C4,0.687859,0.669811,No,No,14799,-1.3696,-1.23583,-1.0674
No,C4,0.687744,0.669288,No,No,14800,1.4784,1.5332,0.512947
No,C4,0.687632,0.668778,No,No,14801,-1.23019,-1.23502,-0.745042
No,C4,0.687404,0.667744,No,No,14803,0.267151,0.322757,-0.0793798
No,C4,0.687172,0.666691,No,No,14805,-0.193816,0.705553,-1.23019
No,C4,0.687055,0.666159,No,No,14806,-1.22938,-1.23421,-0.741012
No,C4,0.686821,0.665097,No,No,14808,1.24953,1.34301,0.389646
No,C4,0.686585,0.664031,No,No,14810,1.07626,1.48887,-0.780501
No,C4,0.686229,0.662419,No,No,14813,-1.37927,-0.210739,-1.60573
No,C4,0.685992,0.661346,No,No,14815,0.18898,-0.209933,0.666871
No,C4,0.68587,0.660798,No,No,14816,-0.965049,-1.23341,-0.13418
No,C4,0.685749,0.66025,No,No,14817,0.534705,-0.209127,1.2181
No,C4,0.685629,0.65971,No,No,14818,0.0028206,0.323563,-0.500858
No,C4,0.685506,0.659154,No,No,14819,-0.963437,-0.208322,-1.25033
No,C4,0.685383,0.658601,No,No,14820,-0.285687,0.706359,-1.32044
No,C4,0.685257,0.658032,No,No,14821,-1.70002,-1.2326,-1.68551
No,C4,0.685011,0.656928,No,No,14823,-0.782113,0.324369,-1.47759
No,C4,0.684887,0.656371,No,No,14824,0.555659,0.707165,-0.0785739
No,C4,0.68476,0.655799,No,No,14825,1.09399,1.48968,-0.74343
No,C4,0.684381,0.654097,No,No,14828,1.09883,0.325175,1.4244
No,C4,0.684256,0.653535,No,No,14829,0.0737386,0.707971,-0.909443
No,C4,0.684126,0.652955,No,No,14830,-1.21407,-1.2318,-0.707971
No,C4,0.683612,0.650652,No,No,14834,0.931201,1.13187,-0.0479502
No,C4,0.683349,0.64948,No,No,14836,-1.59203,0.325981,-1.70888
No,C4,0.683221,0.648906,No,No,14837,0.889295,0.708777,0.778889
No,C4,0.682822,0.647126,No,No,14840,-1.68309,-1.23099,-1.65408
No,C4,0.682691,0.646544,No,No,14841,1.35187,1.13267,1.21084
No,C4,0.682559,0.645953,No,No,14842,1.27129,0.709583,1.41554
No,C4,0.68229,0.644759,No,No,14844,1.33414,0.710389,1.49693
No,C4,0.681886,0.642961,No,No,14847,-0.834495,-1.23019,0.131762
No,C4,0.681611,0.641742,No,No,14849,1.63071,1.68551,0.201874
No,C4,0.681476,0.641144,No,No,14850,-0.767607,-1.22938,0.263928
No,C4,0.68134,0.64054,No,No,14851,-0.27521,-0.207516,-0.228469
No,C4,0.681199,0.639916,No,No,14852,1.2737,1.13348,1.01501
No,C4,0.681062,0.639311,No,No,14853,-0.354187,-0.20671,-0.354187
No,C4,0.680921,0.638683,No,No,14854,1.25436,1.23986,0.694271
No,C4,0.680783,0.638074,No,No,14855,-0.021356,-0.205904,0.241363
No,C4,0.680641,0.637447,No,No,14856,0.679765,0.326787,0.882848
No,C4,0.680499,0.63682,No,No,14857,0.5887,-0.205098,1.26887
No,C4,0.680214,0.635563,No,No,14859,0.714418,0.711195,0.36144
No,C4,0.680069,0.634922,No,No,14860,-1.31077,-1.22857,-0.944902
No,C4,0.679924,0.634282,No,No,14861,-1.4929,-1.22777,-1.33012
No,C4,0.679782,0.633659,No,No,14862,0.260704,-0.204292,0.816766
No,C4,0.679636,0.633015,No,No,14863,-0.980361,-1.22696,-0.16561
No,C4,0.679339,0.631712,No,No,14865,-1.71049,-1.22616,-1.70324
No,C4,0.679192,0.631062,No,No,14866,1.68471,1.534,1.63232
No,C4,0.67905,0.630439,No,No,14867,0.0946916,0.327593,-0.363858
No,C4,0.678899,0.629777,No,No,14868,1.2044,1.24066,0.538735
No,C4,0.678751,0.629128,No,No,14869,-0.549211,-1.22535,0.675736
No,C4,0.678601,0.628472,No,No,14870,-0.761965,-1.22454,0.278434
No,C4,0.67845,0.627809,No,No,14871,-0.666065,0.328399,-1.38492
No,C4,0.678148,0.626486,No,No,14873,-0.259092,-1.22374,1.14234
No,C4,0.677843,0.625152,No,No,14875,0.785336,-0.203486,1.4381
No,C4,0.67738,0.623134,No,No,14878,0.795813,1.41151,-0.994866
No,C4,0.677073,0.621794,No,No,14880,0.0890504,0.329204,-0.375946
